link,title,date,text
https://finance.detik.com/bursa-dan-valas/d-5652710/simak-bi-ungkap-penyebab-rupiah-keok-lawan-dolar-as,Simak! BI Ungkap Penyebab Rupiah Keok Lawan Dolar AS,"Kamis, 22 Jul 2021 15:49 WIB","Bank Indonesia (BI) mencatat nilai tukar rupiah terhadap dolar Amerika Serikat (AS) pada 21 Juli 2021 melemah 0,29% secara point to point dan 1,14% secara rata-rata dibandingkan akhir Juni 2021.
Gubernur BI Perry Warjiyo menjelaskan perkembangan nilai tukar rupiah tersebut dipengaruhi penyesuaian aliran modal keluar dari negara berkembang yang didorong oleh perilaku flight to quality di tengah pasokan valas domestik yang masih memadai.
Dia menyebut dengan perkembangan tersebut, rupiah sampai dengan 21 Juli 2021 mencatat depresiasi sekitar 3,39% (ytd) dibandingkan dengan level akhir 2020.
""Relatif lebih rendah dibandingkan depresiasi dari mata uang sejumlah negara berkembang lainnya, seperti Filipina, Malaysia, dan Thailand,"" kata Perry dalam konferensi pers virtual, Kamis (22/7/2021).
Dia mengungkapkan BI terus memperkuat kebijakan stabilisasi nilai tukar rupiah sesuai dengan fundamentalnya dan bekerjanya mekanisme pasar, melalui efektivitas operasi moneter dan ketersediaan likuiditas di pasar.
Posisi cadangan devisa Indonesia pada akhir Juni 2021 tercatat sebesar US$ 137,1 miliar, setara dengan pembiayaan 9,2 bulan impor atau 8,8 bulan impor dan pembayaran utang luar negeri pemerintah, serta berada di atas standar kecukupan internasional sekitar 3 bulan impor.
""Ke depan, defisit transaksi berjalan pada 2021 diprakirakan tetap rendah di kisaran 0,6-1,4% dari PDB, sehingga mendukung ketahanan sektor eksternal Indonesia,"" ujar Perry.
Defisit transaksi berjalan triwulan II-2021 diprakirakan tetap rendah, didukung oleh surplus neraca perdagangan sebesar US$ 6,30 miliar, meningkat dibandingkan dengan surplus kuartal sebelumnya sebesar US$ 5,56 miliar.
Kinerja positif tersebut ditopang oleh peningkatan ekspor komoditas utama seperti CPO, batu bara, besi dan baja, serta kendaraan bermotor, di tengah kenaikan harga komoditas dunia.
Perbaikan ekspor terjadi di Sumatera, Sulawesi, Maluku, dan Papua, serta Jawa. Sementara itu, neraca modal diperkirakan mengalami surplus didukung oleh aliran modal masuk dalam bentuk penanaman modal asing dan investasi portofolio.
Investasi portofolio pada kuartal II 2021 mencatat net inflow sebesar US$ 4,28 miliar. Namun demikian, memasuki triwulan III (hingga 19 Juli 2021), investasi portofolio mencatat net outflow sebesar US$ 0,70 miliar sejalan ketidakpastian pasar keuangan global yang meningkat.

Lihat juga video '6 Indikator Ini Tunjukkan Ekonomi Indonesia Mulai Pulih':
 
[Gambas:Video 20detik]

"
https://finance.detik.com/moneter/d-5652657/bi-sebut-bunga-kredit-terus-turun-ini-yang-paling-tajam,"BI Sebut Bunga Kredit Terus Turun, Ini yang Paling Tajam","Kamis, 22 Jul 2021 15:20 WIB","Bank Indonesia (BI) mencatat suku bunga kredit bank terus turun. Namun, penurunannya masih terbatas.
Gubernur BI Perry Warjiyo mengungkapkan di pasar uang dan pasar dana, suku bunga PUAB overnight dan suku bunga 1 bulan deposito bank telah turun masing-masing 153 bps dan 209 bps sejak Mei 2020 menjadi 2,79% dan 3,60% pada Mei 2021. 
""Di pasar kredit, penurunan Suku Bunga Dasar Kredit (SBDK) perbankan terus berlanjut, meski dengan besaran respons yang lebih terbatas, yaitu menurun sebesar 169 bps sejak Mei 2020 menjadi 8,86% pada Mei 2021,"" kata Perry dalam konferensi pers virtual, Kamis (22/7/2021).
Dia mengungkapkan Harga Pokok Dana untuk Kredit (HPDK) menjadi pendorong utama penurunan SBDK, sementara peningkatan margin keuntungan masih berlanjut pada kelompok KCBA dan bank BUMN. Di sisi lain, premi risiko perbankan menunjukkan penurunan yang mengindikasikan persepsi risiko perbankan terhadap dunia usaha yang membaik.
Penurunan premi risiko tersebut mendorong penurunan suku bunga kredit baru di hampir semua kelompok bank, kecuali kelompok BUSN. ""Berdasarkan jenis kredit, penurunan suku bunga kredit baru paling dalam terjadi pada jenis kredit mikro, diikuti oleh jenis kredit investasi dan modal kerja,"" ujar Perry. 
BI meminta perbankan terus menurunkan suku bunga kredit sebagai bagian dari upaya bersama untuk mendorong kredit kepada dunia usaha.
Bagaimana dengan rasio kecukupan modal bank? Cek halaman berikutnya.
"
https://finance.detik.com/moneter/d-5652613/bi-tahan-bunga-acuan-35,"BI Tahan Bunga Acuan 3,5%","Kamis, 22 Jul 2021 14:35 WIB","Bank Indonesia (BI) memutuskan untuk mempertahankan bunga acuan. BI 7 Day Reverse Repo Rate tetap sebesar 3,5%.
""Keputusan Rapat Dewan Gubernur BI pada 21-22 Juli 2021 memutuskan untuk mempertahankan BI 7 Day Reverse Repo rate 3,5%,"" kata Gubernur BI Perry Warjiyo dalam konferensi pers virtual, Kamis (22/7/2021).
Kemudian deposit facility sebesar 2,75% dan lending facility 4,25%. Perry mengatakan keputusan ini dilakukan BI untuk menjaga nilai tukar rupiah.
""Keputusan ini sejalan dengan perlunya jaga stabilitas nilai tukar dan menjaga stabilitas sistem keuangan, karena ketidakpastian pasar keuangan global di tengah perkiraan inflasi yang rendah dan upaya untuk mendukung pertumbuhan ekonomi dari COVID-19,"" katanya.
Sebelumnya kalangan ekonom memproyeksi BI akan menahan suku bunga acuan di level 3,5%. Direktur Riset CORE Indonesia Piter Abdullah mengungkapkan memang saat ini perekonomian nasional dan sektor keuangan sedang tertekan gelombang varian delta yang membuat pemerintah mengambil langkah PPKM Darurat.
Ekonom Ryan Kiryanto juga memproyeksi BI akan mempertahankan bunga acuan di level 3,5% begitupun dengan deposit facility dan lending facility.
"
https://finance.detik.com/moneter/d-5652132/menanti-keputusan-bi-tetapkan-bunga-acuan-naik-atau-turun-ya,"Menanti Keputusan BI Tetapkan Bunga Acuan, Naik atau Turun Ya?","Kamis, 22 Jul 2021 09:33 WIB","Hari ini Bank Indonesia (BI) akan mengumumkan hasil rapat dewan gubernur (RDG) bulanan. Kebijakan suku bunga acuan BI jadi salah satu yang juga akan diumumkan.
Kalangan ekonom memproyeksi bank sentral akan menahan suku bunga acuan di level 3,5%.
Direktur Riset CORE Indonesia Piter Abdullah mengungkapkan memang saat ini perekonomian nasional dan sektor keuangan sedang tertekan gelombang varian delta yang membuat pemerintah mengambil langkah PPKM Darurat.
Menurut dia di tengah kondisi seperti sekarang kebijakan moneter diharapkan tidak menambah kompleksnya permasalahan. ""Kalau BI menaikkan suku bunga pasti akan ada tambahan tekanan ke perekonomian dan sektor keuangan. BI saya kira sangat memahami hal ini. Sementara di sisi lain BI juga belum ada kebutuhan kuat untuk menaikkan suku bunga,"" kata Piter saat dihubungi, Kamis (22/7/2021).
Dia menjelaskan apalagi kondisi inflasi masih terjaga, rupiah relatif stabil meskipun terus ada tekanan pelemahan. Menurut dia alasan paling mungkin BI menaikkan bunga adalah jika The Fed melakukan tapering. Namun dia meyakini hal tersebut belum akan dilakukan dalam waktu dekat.
Jadi bunga acuan diprediksi tetap 3,5% dan turun tidak mungkin. ""Mempertahankan suku bunga akan dimaksudkan oleh BI untuk mendukung perekonomian yang saat ini dalam tekanan selama PPKM darurat,"" jelas dia.
Ekonom PermataBank Josua Pardede mengungkapkan BI diperkirakan akan mempertahankan bunga acuan di level 3,5%.
Hal ini karena bunga acuan BI masih konsisten dalam menjangkar ekspektasi inflasi dan menjaga stabilitas rupiah.
""Inflasi diperkirakan akan tetap rendah mengingat aktivitas ekonomi pada kuartal III 2021 diperkirakan akan cenderung lebih rendah dari perkiraan sebelumnya sebagai dampak dari pemberlakuan PPKM darurat di Jawa-Bali,"" ujarnya.
Sementara itu, meskipun secara keseluruhan nilai tukar rupiah cenderung stabil dalam jangka pendek ini, sentimen risk-off cenderung berkembang dalam beberapa waktu terakhir yang dipicu oleh tren kenaikan kasus COVID-19 di beberapa negara termasuk Indonesia. Berpotensi menurunkan ekspektasi pemulihan ekonomi global yang diperkirakan akan cukup signifikan.
"
https://finance.detik.com/moneter/d-5643886/ppkm-darurat-kerek-transaksi-digital-sepekan-tembus-rp-727-m,"PPKM Darurat Kerek Transaksi Digital, Sepekan Tembus Rp 727 M!","Kamis, 15 Jul 2021 08:20 WIB","Pemberlakuan pembatasan kegiatan masyarakat (PPKM) Darurat membuat transaksi digital meningkat melalui Quick Response Code Indonesian Standard (QRIS).
Kepala Grup Departemen Surveilans Bank Indonesia (BI) Budiatmaka menyebut dalam sepekan nominal transaksi menggunakan QRIS naik 32,5%.
""Dari nominal transaksi itu kemarin Rp 727,2 miliar, itu meningkat sekitar 32,5% dalam satu minggu, berarti kan ini kebetulan pas periode PPKM ya,"" kata dia dalam diskusi virtual, Rabu (14/7/2021).
Peningkatan juga terjadi dari jumlah transaksi yang tercatat mencapai 8.037.518 kali atau 7,63% dalam satu minggu. Menurutnya masyarakat semakin tertarik menggunakan layanan transaksi digital ketimbang bank.
""Saya kira ini menunjukkan bahwa ini motivasi transaksi ini, jalur-jalur transaksi ini memang semakin banyak melalui digital, daripada orang ke bank,"" tambahnya.
Pada kesempatan yang sama, Kepala Departemen Kebijakan Sistem Pembayaran BI Filianingsih Hendarta mengatakan jumlah merchant yang menyediakan layanan pembayaran QRIS sudah menyentuh 7,7 juta.
""Saat ini terakhir sudah mencapai 7,7 juta merchant. Ke depan kita mengatakan QRIS ini game changer dan untung kita punya QRIS karena dengan QRIS ini kita bisa tetap melakukan transaksi meskipun tanpa tatap muka,"" paparnya.
BI, lanjut dia akan meningkatkan fitur-fitur yang di QRIS untuk meningkatkan transaksi digital.
""Ke depan ini juga kita akan tambah fiturnya ini menjadi di TTS. TTS itu tarik, transfer dan setor. Nanti ke depan ini mudah-mudahan bisa membantu, lebih membantu lagi di era PPKM ini. Jadi artinya transaksi tidak terhenti, transaksi ekonomi, tetapi itu tetap bisa berjalan dengan dukungan QRIS,"" tambah Filianingsih.
"
https://finance.detik.com/moneter/d-5643491/sudah-tahu-ri-punya-uang-koin-emas-rp-150000-ini-faktanya,Sudah Tahu RI Punya Uang Koin Emas Rp 150.000? Ini Faktanya,"Rabu, 14 Jul 2021 18:05 WIB","Tahukah kamu Indonesia punya uang koin pecahan Rp 150.000 berbahan emas? Dikutip dari laman resmi Bank Indonesia (BI) uang logam khusus ini diterbitkan dalam rangka perayaan ulang tahun United Nations Children's Fund (Unicef) ke-50.
BI menyebut penerbitan uang logam khusus atau commemorative coin tersebut bertujuan untuk menghimpun dana kesejahteraan anak-anak di seluruh dunia melalui keikutsertaan dalam program ""The UNICEF Children of the World Coin Collection"".
""Uang tersebut bertanda tahun 1999 dan diedarkan mulai 31 Januari 2000 yang terdiri dari pecahan Rp 150.000 terbuat dari emas dan pecahan Rp 10.000 terbuat dari perak,"" tulis keterangan resmi BI, dikutip Rabu (14/7/2021).
Kemudian pencetakan uang ini juga menjadi contoh perhatian dan keikutsertaan bank sentral dalam perbaikan kualitas hidup anak-anak Indonesia dan juga dunia.
Uang dengan pecahan Rp 150.000 bergambar muka seorang anak laki-laki bermain kuda lumping. Kuda lumping adalah seni tari yang dimainkan dengan properti berupa kuda tiruan, yang terbuat dari anyaman bambu atau kepang.

Sedangkan bagian belakangnya terdapat lambang Garuda Pancasila dan UNICEF. Uang ini terbuat dari emas, dengan berat 6,22 gram. Uang pada pecahan Rp 10.000 pada bagian mukanya bergambar anggota Pramuka sedang melakukan kegiatan penanaman sejuta pohon.
Gerakan Pramuka Indonesia adalah nama organisasi pendidikan nonformal yang menyelenggarakan pendidikan kepanduan yang dilaksanakan di Indonesia.
Sedangkan bagian belakang dari uang ini adalah Gambar Utama Lambang Negara Garuda Pancasila, teks Bank Indonesia dan logo UNICEF. Bahan dasar dari uang koin ini adalah perak dengan kadar 0,925 dengan berat 28,28 gram.
"
https://finance.detik.com/berita-ekonomi-bisnis/d-5643390/susul-gojek-tokopedia-bakal-makin-banyak-perusahaan-yang-merger,"Susul Gojek-Tokopedia, Bakal Makin Banyak Perusahaan yang Merger?","Rabu, 14 Jul 2021 17:05 WIB","Penggabungan usaha atau merger antara Gojek dan Tokopedia menjadi kabar yang menghebohkan. Bank Indonesia (BI) menyatakan bahwa ke depannya kerja sama memang menjadi suatu keharusan.
""Itu tren yang terjadi ya karena kalau kita lihat hasil survei pun juga mengatakan bahwa ke depan itu orang harus melakukan kerja sama, jadi nggak bisa sendiri,"" kata Kepala Departemen Kebijakan Sistem Pembayaran BI Filianingsih Hendarta dalam diskusi virtual, Rabu (14/7/2021).
Dia menjelaskan bahwa yang terpenting adalah pengalaman pelanggan (customer experience), di mana kebutuhannya harus dipenuhi.
""Nah, apa yang dibutuhkan customer? Kenyamanan. Saat ini customer ingin nyaman, one stop shopping gitu ya, satu tapi bisa dilayani semua. Oleh karena itu ekosistem itu penting,"" paparnya.
Untuk membentuk ekosistem pun tidak melulu harus melalui merger. Ada cara-cara lain yang bisa dilakukan antar penyedia jasa untuk saling mendukung pembentukan ekosistem.
""Jadi kembali lagi yang pertama itu pembentukan ekosistem itu sangat penting. Ekosistem tidak harus selalu dicapai dengan merger tetapi bisa dengan kerja sama, dengan berkolaborasi, nggak perlu merger,"" sebut Filianingsih.
""Hasil survei itu juga mengatakan di Asia Tenggara ini mereka mengatakan 60% ini yang akan terjadi pembentukan ekosistem. Nah, pembentukan ekosistem itu bisa dilakukan melalui merger, akuisisi, konsolidasi, atau dia kerja sama. Jadi itu yang terjadi,"" lanjutnya.
Sekali lagi dia menekankan bahwa yang penting adalah memenuhi kebutuhan pelanggan.

Simak juga video '5 Fakta Merger Gojek dan Tokopedia yang Lahirkan GoTo':
 
[Gambas:Video 20detik]

"
https://finance.detik.com/moneter/d-5642270/bi-perpanjang-waktu-pengajuan-bebas-sanksi-penangguhan-ekspor,BI Perpanjang Waktu Pengajuan Bebas Sanksi Penangguhan Ekspor,"Selasa, 13 Jul 2021 19:19 WIB","Bank Indonesia (BI) resmi memperpanjang batas waktu pengajuan pembebasan Sanksi Penangguhan Ekspor (SPE).
Awalnya, SPE hanya berlaku maksimal 1 (satu) tahun sejak terbitnya PBI No. 21/14/PBI/2019 tentang Devisa Hasil Ekspor dan Devisa Pembayaran Impor (PBI DHE dan DPI) tanggal 29 November 2019. Kemudian diperpanjang hingga akhir Desember 2022.
""Perpanjangan batas waktu dimaksud juga berlaku bagi eksportir yang telah dikenakan SPE setelah 29 November 2019,"" kata Direktur Eksekutif Kepala Departemen Komunikasi Erwin Haryono dalam keterangan tertulisnya, Selasa (13/7/2021).
Dia menjelaskan, kebijakan perpanjangan itu berlaku mulai tanggal 13 Juli 2021 sampai dengan 31 Desember 2022. Erwin juga memaparkan sejumlah alasan dibalik perpanjangan SPE ini.
""Perpanjangan batas waktu ini dilakukan dengan mempertimbangkan kondisi perekonomian Indonesia di tengah pandemi COVID-19 sedang menuju pemulihan, serta untuk menangkap peluang ekspor sejalan dengan peningkatan harga berbagai komoditas ekspor dan kondisi ekonomi negara mitra dagang yang membaik,"" jelasnya.
Pihaknya menyebut, perpanjangan ini melanjutkan berbagai kebijakan BI sebelumnya untuk menciptakan situasi kondusif guna mendorong ekspor. Sekedar informasi, BI telah mengeluarkan kebijakan tidak dikenakannya SPE sejak 31 Maret 2020 sampai dengan akhir Desember 2020.
Kebijakan perpanjangan tersebut berlaku untuk beberapa pihak. Pertama, semua eksportir yang telah dikenakan SPE sebelum berlakunya PBI DHE dan DPI serta PP No. 1 Tahun 2019 tentang DHE dari Kegiatan Pengusahaan, Pengelolaan, dan/atau Pengolahan Sumber Daya Alam (SDA).
Kedua, semua eksportir non-Sumber Daya Alam (non-SDA) yang dikenakan SPE oleh BI setelah berlakunya PBI DHE dan DPI. Sepanjang telah memenuhi kewajiban dan/atau menyampaikan bukti pemenuhan kewajiban eksportir sebagaimana diatur dalam PBI DHE dan DPI.
"
https://finance.detik.com/moneter/d-5640122/mulai-hari-ini-tarik-tunai-di-atm-chip-bisa-sampai-rp-20-juta,Mulai Hari Ini Tarik Tunai di ATM Chip Bisa Sampai Rp 20 Juta,"Senin, 12 Jul 2021 11:15 WIB","Batas maksimal penarikan tunai ATM chip mulai hari ini naik menjadi Rp 20 juta per hari dari sebelumnya Rp 15 juta. Hal ini demi mendukung kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat untuk menekan laju penyebaran COVID-19.
""Kenaikan batas maksimal nilai nominal dana untuk penarikan tunai menggunakan ATM berteknologi chip hanya berlaku di mesin ATM yang juga menggunakan teknologi chip,"" kata Direktur Eksekutif Departemen Komunikasi Bank Indonesia (BI) Erwin Haryono dalam keterangan tertulis dikutip Senin (12/7/2021).
BI mengimbau bank untuk mempublikasikan kepada masyarakat daftar lokasi ATM yang dapat melakukan penarikan tunai dengan limit baru sampai Rp 20 juta per hari.
Bank Mandiri juga menyesuaikan batas maksimal penarikan tunai di mesin ATM chip. Direktur Operasional Bank Mandiri Toni E.B. Subari menjelaskan penyesuaian kenaikan limit dilakukan terhadap jenis kartu debit Prioritas, Platinum GPN, Platinum Visa, Gold Bisnis Visa, dan Platinum Bisnis Visa.
""Bank Mandiri tentunya menyambut baik dan mendukung penetapan penyesuaian sementara batas maksimal penarikan tunai melalui ATM berteknologi Chip sebagai cara untuk memitigasi penyebaran COVID-19,"" ujar Toni.
Selama PPKM Darurat berlangsung Bank Mandiri mengisi mesin ATM dengan limit maksimal berdasarkan ketentuan yang berlaku serta secara berkala memantau kebutuhan uang tunai masyarakat dan nasabah. 
Pihaknya juga memastikan seluruh mesin ATM Bank Mandiri beroperasi secara optimal dan sudah dapat menerima transaksi menggunakan kartu debit chip untuk memenuhi kebutuhan transaksi tunai masyarakat.
Tercatat hingga akhir Mei 2021, jumlah mesin ATM milik Bank Mandiri telah mencapai 13.102 unit ATM yang terhubung dalam jaringan ATM Link, ATM Bersama, ATM Prima dan Visa/Plus tersebar di seluruh Indonesia. Dari jumlah tersebut, total rata-rata frekuensi tarik tunai per ATM sebanyak 135 transaksi per hari. Sementara rata-rata nilai transaksi tarik tunai per ATM mencapai Rp 110 juta per hari.
Berlanjut ke halaman berikutnya.
"
https://finance.detik.com/moneter/d-5636275/batas-maksimal-tarik-tunai-pakai-atm-chip-ditambah-jadi-rp-20-juta,Batas Maksimal Tarik Tunai Pakai ATM Chip Ditambah Jadi Rp 20 Juta,"Kamis, 08 Jul 2021 18:15 WIB","Bank Indonesia (BI) menyesuaikan sementara batas maksimal nominal penarikan tunai ATM chip saat Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat

Direktur Eksekutif Departemen Komunikasi BI Erwin Haryono mengungkapkan kebijakan ini berlaku 12 Juli 2021 sampai 30 September 2021. BI menaikkan batas maksimal nilai nominal dana untuk penarikan tunai melalui mesin ATM dari Rp 15 juta menjadi Rp 20 juta tiap rekening dalam satu hari untuk ATM chip.
""Kenaikan batas maksimal nilai nominal dana untuk penarikan tunai menggunakan ATM berteknologi chip hanya berlaku di mesin ATM yang juga menggunakan teknologi chip,"" kata dia dalam siaran pers, Kamis (8/7/2021).
Erwin menjelaskan BI mengimbau bank untuk mempublikasikan kepada masyarakat daftar lokasi ATM yang dapat melakukan penarikan tunai dengan limit baru. Selanjutnya, guna menjaga dan menjalankan keberlangsungan pelaksanaan tugas dan layanan publik yang mengedepankan keamanan dan keselamatan masyarakat.
""BI terus melakukan koordinasi dan sinergi dengan pemerintah dan otoritas terkait termasuk asosiasi industri dalam menempuh langkah-langkah kolektif untuk melakukan pemantauan, asesmen, pencegahan, dan mitigasi implikasi penyebaran COVID-19,"" jelas dia.
Erwin menambahkan BI mengajak masyarakat untuk senantiasa menerapkan protokol kesehatan dengan memberlakukan 6M, yaitu memakai masker, mencuci tangan, menjaga jarak, menjauhi kerumunan, membatasi mobilitas, dan menghindari makan bersama. Serta menggunakan pembayaran nontunai/QR Code Indonesian Standard (QRIS).
"
https://finance.detik.com/moneter/d-5634134/cadangan-devisa-ri-naik-jadi-us-1371-miliar,"Cadangan Devisa RI Naik Jadi US$ 137,1 Miliar","Rabu, 07 Jul 2021 10:37 WIB","Bank Indonesia (BI) mencatat cadangan devisa Indonesia akhir Juni 2021 tercatat US$ 137,1 miliar. Angka ini naik dibandingkan posisi akhir Mei 2021 sebesar US$ 136,4 miliar.
Direktur Eksekutif Departemen Komunikasi BI Erwin Haryono mengungkapkan posisi cadangan devisa tersebut setara dengan pembiayaan 9,2 bulan impor atau 8,8 bulan impor dan pembayaran utang luar negeri pemerintah.
""Serta berada di atas standar kecukupan internasional sekitar 3 bulan impor,"" kata dia dalam siaran pers, Rabu (7/7/2021)
Dia menyebut Bank Indonesia menilai cadangan devisa tersebut mampu mendukung ketahanan sektor eksternal serta menjaga stabilitas makroekonomi dan sistem keuangan.
Peningkatan posisi cadangan devisa pada Juni 2021 antara lain dipengaruhi oleh penerbitan Sukuk Global Pemerintah serta penerimaan pajak dan jasa.
""Ke depan, Bank Indonesia memandang cadangan devisa tetap memadai dan akan menjadi faktor penting bagi ketahanan eksternal ekonomi nasional,"" ujar Erwin.
"
https://finance.detik.com/moneter/d-5629319/bisnis-belum-bangkit-duit-pengusaha-masih-numpuk-di-bank,"Bisnis Belum Bangkit, Duit Pengusaha Masih Numpuk di Bank","Sabtu, 03 Jul 2021 07:30 WIB","Dunia usaha belum sepenuhnya mengalami perbaikan. Hal ini tercermin dari kondisi likuiditas di perbankan yang melimpah.
Asisten Gubernur Kepala Departemen Kebijakan Makrorudensial Bank Indonesia (BI) Juda Agung menjelaskan, melimpahnya likuiditas menjadi tanda jika perusahaan belum melakukan investasi. Melimpahnya likuiditas tercermin dari dana pihak ketiga (DPK) korporasi yang naik signifikan.
""Kalau kita lihat ini sebenarnya belum semua korporasi mengalami perbaikan kinerja.Tercermin dari apa, likuiditas masih melimpah, dalam arti kalau dia tidak melakukan investasi, operasionalnya masih terbatas tentu saja dia masih menumpuk likuiditas di perbankan,"" ujarnya, Jumat (2/7/2021).
""Tercermin dari DPK korporasi tumbuh cukup signifikan, bahkan sangat signifikan,"" tambahnya.
Dia mengatakan, DPK korporasi tumbuh 14,07% (yoy) pada April dan di Mei tumbuh 18,16% (yoy). Lebih rinci, untuk tabungan mengalami pertumbuhan 25,86%, deposito tumbuh 17,59%, dan giro 17,53%.
Dia menambahkan, kebutuhan likuiditas masih sangat terbatas pada saat ini seperti pada industri makanan minuman, otomotif, dan perkayuan.
""Kalau lihat tabungan itu tumbuhnya 25% dan juga deposito dan giro sekitar 17%, ya ini menunjukkan kebutuhan likuiditas masih sangat terbatas dari korporasi kecuali untuk sektor-sektor yang memang sudah bergerak seperti industri makanan minuman, otomotif, industri perkayuan ini ada kebutuhan untuk meng-create modal kerja terutama karena memang investasi belum terlalu perlu dalam kondisi seperti sekarang,"" paparnya.
"
https://finance.detik.com/moneter/d-5628415/bisnis-belum-bangkit-duit-masih-ngendap-di-bank,"Bisnis Belum Bangkit, Duit Masih 'Ngendap' di Bank","Jumat, 02 Jul 2021 13:17 WIB","Kegiatan usaha khususnya korporasi masih lesu. Hal itu tercermin dari peningkatan dana pihak ketiga (DPK) korporasi di bank yang mengalami peningkatan.
Asisten Gubernur Kepala Departemen Kebijakan Makrorudensial BI Juda Agung menjelaskan, belum semua korproasi mengalami perbaikan. Dia mengatakan, kondisi itu tercermin dari likuiditas di bank yang masih melimpah.
Dia bilang, likuiditas di bank yang melimpah itu mencerminkan jika perusahaan belum melakukan investasi.
""Kalau kita lihat ini sebenarnya belum semua korporasi mengalami perbaikan kinerja.Tercermin dari apa, likuiditas masih melimpah, dalam arti kalau dia tidak melakukan investasi, operasionalnya masih terbatas tentu saja dia masih menumpuk likuditas di perbankan,"" ujarnya kepada media, Jumat (2/7/2021).
""Tercermin dari DPK korporasi tumbuh cukup signifikan, bahkan sangat signfikan,"" tambahnya.
Dia mengatakan, DPK korporasi tumbuh 14,07% (yoy) pada April. Kemudian, di bulan Mei masih tumbuh 18,16% (yoy). Lebih rinci, untuk tabungan tumbuh 25,86%, deposito tumbuh 17,59% dan giro 17,53%.
""Kalau lihat tabungan itu tumbuhnya 25% dan juga deposito dan giro sekitar 17%, ya ini menunjukkan kebutuhan likuditas masih sangat terbatas dari korporasi kecuali untuk sektor-sektor yang memang sudah bergerak seperti industri makanan minuman, otomotif, industri perkayuan ini ada kebutuhan untuk meng-create modal kerja terutama karena memang investasi belum terlalu perlu dalam kondisi seperti sekarang,"" paparnya.
Lihat juga Video: KuTips: Mau Dapat KUR Rp 100 Juta Buat Bisnis? Cek Syaratnya Yuk!

[Gambas:Video 20detik]

"
